Date,Open,High,Low,Close,Adj Close,Volume
2000-01-03,13.762100,13.811800,12.450400,12.808200,649.746643,1807978
2000-01-04,12.420600,12.490200,11.576000,11.576000,587.238342,2278968
2000-01-05,10.930200,11.576000,10.900400,11.089200,562.543396,4251490
2000-01-06,11.228300,11.278000,10.135300,10.363800,525.744690,2239216
2000-01-07,10.582400,11.317700,10.582400,10.930200,554.477661,4505100
2000-01-10,11.427000,12.072900,11.307700,11.526400,584.722107,3247114
2000-01-11,11.824400,11.824400,11.258100,11.576000,587.238342,1836660
2000-01-12,11.466700,11.745000,11.248100,11.675400,592.280884,1626325
2000-01-13,11.774800,11.804600,11.079200,11.079200,562.036133,1453729
2000-01-14,11.427000,11.725100,11.228300,11.665500,591.778625,2137570
2000-01-17,11.824400,11.844300,10.632100,10.632100,539.355225,4549885
2000-01-18,11.148800,11.417100,10.930200,11.208400,568.590332,3063951
2000-01-19,11.327600,11.427000,11.059300,11.427000,579.679749,2002714
2000-01-20,11.516400,12.510100,11.357400,12.311300,624.539246,4611778
2000-01-21,12.142400,12.838000,12.092700,12.619400,640.168762,3889190
2000-01-24,12.768400,12.768400,12.221900,12.321300,625.046570,1859807
2000-01-25,11.923800,12.321300,11.754900,11.894000,603.370178,2669950
2000-01-26,12.122600,12.152400,11.874100,12.043100,610.933899,2073161
2000-01-27,12.221900,12.390800,11.754900,11.824400,599.839417,1475869
2000-01-28,11.913900,11.973500,11.446900,11.446900,580.689148,1807978
2000-01-31,11.427000,11.705200,11.317700,11.417100,579.177490,1146780
2000-02-01,11.705200,12.420600,11.496500,12.132500,615.468811,1248426
2000-02-02,12.152400,12.559800,12.043100,12.182200,617.990173,1902075
2000-02-03,12.371000,12.748600,12.261700,12.440500,631.093567,3204846
2000-02-04,12.609400,12.798200,12.251700,12.569700,637.647644,2596987
2000-02-07,12.768400,12.798200,12.221900,12.221900,620.004272,1678657
2000-02-08,12.569700,13.513700,12.361000,13.245400,671.925293,3321084
2000-02-09,13.513700,13.772000,13.215600,13.662700,693.094360,4055244
2000-02-10,15.342000,15.451300,13.215600,15.401600,781.307007,5479788
2000-02-11,15.898400,16.385300,14.974300,15.501000,786.349426,5187432
2000-02-14,15.898400,16.097200,14.914700,15.391700,780.804871,4137265
2000-02-15,15.898400,16.295900,15.053800,15.252600,773.748291,3186228
2000-02-16,15.699700,16.077299,15.153200,15.888500,806.006836,2463137
2000-02-17,15.898400,17.031200,15.630100,16.882099,856.411255,4515667
2000-02-18,16.633699,17.428600,16.594000,17.061001,865.486694,4875955
