Date,Open,High,Low,Close,Adj Close,Volume
2000-01-03,96.100197,99.611000,95.691902,97.814796,89.416039,40172
2000-01-04,97.978104,97.978104,94.712097,95.528603,87.326141,32273
2000-01-05,94.712097,94.712097,89.813202,92.997498,85.012367,60136
2000-01-06,93.487396,93.487396,93.079201,93.405800,85.385620,3184
2000-01-07,93.977303,96.753304,93.977303,95.446999,87.251541,18127
2000-01-10,96.345100,97.161598,93.160797,95.936897,87.699379,21617
2000-01-11,95.528603,96.263496,94.385498,94.385498,86.281189,20943
2000-01-12,94.303902,96.345100,94.303902,96.345100,88.072525,37478
2000-01-13,97.079903,97.814796,95.610298,95.610298,87.400818,43234
2000-01-14,97.488197,97.814796,94.793800,94.793800,86.654427,41152
2000-01-17,96.753304,96.753304,94.712097,96.753304,88.445694,35457
2000-01-18,95.283699,96.753304,94.712097,95.528603,87.326141,34110
2000-01-19,94.875397,96.100197,93.977303,94.712097,86.579742,18127
2000-01-20,94.140602,95.855202,93.487396,94.712097,86.579742,21495
2000-01-21,94.712097,96.345100,93.732399,94.712097,86.579742,36559
2000-01-24,96.753304,97.406502,93.079201,93.079201,85.087051,42989
2000-01-25,93.895699,94.222198,92.262703,92.997498,85.012367,28659
2000-01-26,93.895699,94.712097,91.527802,92.997498,85.012367,19902
2000-01-27,92.915901,93.079201,91.527802,92.589302,84.639221,13962
2000-01-28,91.854401,95.528603,91.446198,95.528603,87.326141,44765
2000-01-31,91.936096,92.997498,91.446198,91.854401,83.967430,20331
2000-02-01,93.895699,93.895699,91.854401,92.262703,84.340668,13166
2000-02-02,94.303902,94.303902,92.099403,92.262703,84.340668,34600
2000-02-03,94.630501,94.630501,91.854401,92.589302,84.639221,29945
2000-02-04,93.895699,93.895699,90.221497,90.221497,82.474731,50154
2000-02-07,93.079201,93.079201,91.854401,93.079201,85.087051,24312
2000-02-08,93.895699,93.895699,89.894897,93.079201,85.087051,45316
2000-02-09,93.650703,93.977303,92.099403,93.242500,85.236328,52236
2000-02-10,93.324097,93.487396,91.936096,92.262703,84.340668,28843
2000-02-11,93.079201,93.079201,91.119598,91.446198,83.594276,29149
2000-02-14,91.446198,91.609497,87.363800,88.915100,81.280502,37478
2000-02-15,91.037903,95.528603,89.813202,92.670898,84.713821,97185
2000-02-16,95.691902,96.916603,92.262703,96.345100,88.072525,75568
2000-02-17,96.753304,96.753304,93.079201,93.079201,85.087051,70608
2000-02-18,94.548798,96.345100,94.058899,96.345100,88.072525,48807
2000-02-21,94.875397,96.345100,93.977303,95.936897,87.699379,58727
2000-02-22,95.528603,96.345100,95.038696,96.263496,87.997940,93082
2000-02-23,96.263496,96.345100,94.875397,96.345100,88.072525,36314
2000-02-24,96.345100,96.345100,92.997498,95.936897,87.699379,36437
2000-02-25,94.303902,96.263496,93.895699,95.120399,86.952988,41887
2000-02-28,106.142998,104.836998,97.161598,104.836998,95.835281,743370
2000-02-29,126.473000,119.941002,108.592003,119.941002,109.642403,922860
2000-03-01,142.067993,142.884995,123.696999,142.639999,130.392380,1022984
2000-03-02,145.251999,146.151001,128.188004,138.557007,126.659966,967196
2000-03-03,136.108002,137.985992,128.595993,129.738998,118.599091,520096
2000-03-06,126.555000,126.555000,118.389999,122.636002,112.105995,435404
2000-03-07,120.431000,121.983002,115.941002,120.431000,110.090324,194982
2000-03-08,118.389999,122.473000,115.941002,121.248001,110.837166,158117
2000-03-09,123.289001,124.921997,121.655998,122.390999,111.882027,210537
2000-03-10,122.390999,122.473000,116.838997,118.389999,108.224586,638163
2000-03-13,118.389999,122.390999,115.941002,117.573997,107.478630,257507
2000-03-14,119.207001,119.207001,115.531998,117.165001,107.104759,126273
2000-03-15,115.941002,116.348999,111.042000,112.266998,102.627304,203801
2000-03-16,113.083000,113.490997,111.042000,113.165001,103.448212,161424
