Date,Open,High,Low,Close,Adj Close,Volume
2018-02-20,17.915001,18.120001,17.905001,18.055000,18.055000,690598
2018-02-21,18.049999,18.075001,17.850000,18.000000,18.000000,952160
2018-02-22,17.980000,18.030001,17.775000,17.799999,17.799999,1051621
2018-02-23,17.895000,17.985001,17.760000,17.969999,17.969999,825391
2018-02-26,18.020000,18.240000,17.975000,18.070000,18.070000,1258217
2018-02-27,18.139999,18.165001,17.955000,18.004999,18.004999,1225095
2018-02-28,17.980000,18.049999,17.870001,17.930000,17.930000,978996
2018-03-01,17.889999,17.955000,17.725000,17.924999,17.924999,1232261
2018-03-02,17.770000,17.809999,17.350000,17.465000,17.465000,2400237
2018-03-05,17.344999,17.535000,17.264999,17.504999,17.504999,1061038
2018-03-06,17.700001,18.065001,17.639999,17.959999,17.959999,1588037
2018-03-07,17.950001,18.059999,17.885000,18.030001,18.030001,1099072
2018-03-08,18.030001,18.290001,18.010000,18.080000,18.080000,2367038
2018-03-09,18.100000,18.184999,17.955000,18.020000,18.020000,1170663
2018-03-12,18.090000,18.100000,17.920000,18.035000,18.035000,1312812
2018-03-13,18.045000,18.094999,17.705000,17.780001,17.780001,1494701
2018-03-20,17.950001,18.059999,17.950001,18.049999,18.049999,512150
