,summary_polarity,title_polarity,polarity,ma_title_polarity,ma_summary_polarity,ma_polarity,Close,nextDayReturn,nextNdaysReturn,nextNdaysStd
2000-02-03,,,,,,,69.194717,0.0,-2.620149873580667,0.1461348860864193
2000-02-04,,,,,,,69.194717,-0.0025940708739368157,-2.620149873580667,0.14613454941781823
2000-02-07,,,,,,,69.015221,-0.002590877742751796,-2.6133761420542294,0.14614278523745536
2000-02-08,,,,,,,68.836411,0.0052051813102225175,-2.642367990393921,0.14614207017707412
2000-02-09,,,,,,,69.194717,0.05181008255297881,-2.639342899545351,0.14608246928478863
2000-02-10,,,,,,,72.779701,-0.014778310232409497,-2.550772955222776,0.14608156721817617
2000-02-11,,,,,,,71.70414,-0.04249700226514108,-2.56609828944326,0.14606475450603407
2000-02-14,,,,,,,68.656929,-0.01566596431949363,-2.596929816071441,0.14606682644529292
2000-02-15,,,,,,,67.581352,0.005301521638691131,-2.6335660908352354,0.14607136751486446
2000-02-16,,,,,,,67.939636,-0.005273563726482133,-2.580285608241999,0.1460721837711581
2000-02-17,,,,,,,67.581352,-0.005305916342129402,-2.5886635265894062,0.14607750844268202
2000-02-18,,,,,,,67.222771,0.021334407651835807,-2.6140688696096746,0.14607257811674657
2000-02-21,,,,,,,68.656929,0.007832974877160392,-2.605218506059308,0.14606961195938323
2000-02-22,,,,,,,69.194717,-0.01554419248509964,-2.592742593339893,0.14606844441813568
2000-02-23,,,,,,,68.119141,-0.026316142183883562,-2.60953728115861,0.14606208679348337
2000-02-24,,,,,,,66.32650799999999,-0.005405169227362228,-2.644459195711012,0.1460622524434812
2000-02-25,,,,,,,65.968002,-0.021739858060275896,-2.6476380624654965,0.1460648490069294
2000-02-28,,,,,,,64.533867,0.06388989520804644,-2.640162660638328,0.14597809304502304
2000-02-29,,,,,,,68.656929,0.06788197590369927,-2.5333772065453144,0.14588028278332882
2000-03-01,,,,,,,73.317497,0.0,-2.4229723772485032,0.1458794301222812
2000-03-02,,,,,,,73.317497,-0.034227095886811276,-2.407448865855309,0.1458677681729196
2000-03-03,,,,,,,70.808052,0.10126945732103998,-2.438573172440897,0.14567638863196214
2000-03-06,,,,,,,77.97874499999999,-0.055172534515655514,-2.333050628091027,0.14564650775871976
2000-03-07,,,,,,,73.67645999999999,-0.01947058802770918,-2.431487221291577,0.14564702202419239
2000-03-08,,,,,,,72.241936,0.01737287328512349,-2.4677895260171328,0.1456386927119015
2000-03-09,,,,,,,73.49698599999999,-0.002442127354718826,-2.4143384736892477,0.14563862968240754
2000-03-10,,,,,,,73.317497,-0.05134501522876589,-2.3996869533066576,0.14561584562120283
2000-03-13,,,,,,,69.553009,-0.007732059442604466,-2.499989353444076,0.14561957724490682
2000-03-14,,,,,,,69.015221,-0.005191492468016423,-2.522674918334319,0.1456195380704386
2000-03-15,,,,,,,68.656929,0.06004888450516033,-2.5168000304819924,0.14554216508922088
2000-03-16,,,,,,,72.779701,0.019710605845989715,-2.4334872439225874,0.1455298925948558
2000-03-17,,,,,,,74.214233,-0.031403733566848224,-2.385333902190972,0.1455213236674195
2000-03-20,,,,,,,71.883629,0.009977988173079044,-2.4302490626899207,0.14551693554763284
2000-03-21,,,,,,,72.600883,0.014814930005740967,-2.4161190436209985,0.14551425553839661
2000-03-22,,,,,,,73.67645999999999,-0.01947058802770918,-2.410893180807004,0.14551910821036085
2000-03-23,,,,,,,72.241936,0.03970546968730204,-2.4572833430156136,0.1454824858870318
2000-03-24,,,,,,,75.110336,-0.011930488501609271,-2.406688381742827,0.1461023874431514
2000-03-27,,,,,,,74.214233,0.007246642298385009,-2.6833375479336965,0.14650118828796455
2000-03-28,,,,,,,74.752037,0.004793167041053481,-2.40327737155845,0.1464987987006033
2000-03-29,,,,,,,75.110336,0.011930288795406252,-2.3915354073239667,0.14650897531653492
2000-03-30,,,,,,,76.006424,-0.018865300122526407,-2.40756765507084,0.14652676692346064
2000-03-31,,,,,,,74.57254,0.028846355508341137,-2.4727876239698956,0.14650557347846122
2000-04-03,,,,,,,76.723686,0.07243310755429544,-2.433969882521025,0.14640463868567352
2000-04-04,,,,,,,82.281021,-0.05882340716214507,-2.3578664635189686,0.1463598312868449
2000-04-05,,,,,,,77.44097099999999,0.0023089844779968782,-2.43293217488195,0.1463647083781107
2000-04-06,,,,,,,77.619781,0.013856699750286472,-2.4467411470795053,0.14635884667420432
2000-04-07,,,,,,,78.695335,0.011395427695936489,-2.4004562405128587,0.14635256577100889
2000-04-10,,,,,,,79.592102,-0.022525438516500018,-2.375141191773023,0.1463488380699869
2000-04-11,,,,,,,77.799255,0.011517848082221338,-2.3946429435603207,0.14634536470948198
2000-04-12,,,,,,,78.695335,-0.02050130417514573,-2.385993667858457,0.14634364477612297
2000-04-13,,,,,,,77.081978,-0.025578508117682253,-2.392855136644262,0.14633966287205177
2000-04-14,,,,,,,75.110336,-0.031029484410774022,-2.431936784306224,0.14633576288796526
2000-04-17,,,,,,,72.779701,0.012321553780497041,-2.4934300293429343,0.1463339612601564
2000-04-18,,,,,,,73.67645999999999,0.0024271795903332283,-2.4392108008446662,0.1463325152602513
2000-04-19,,,,,,,73.85528599999999,-0.004851379222876484,-2.4305927540514842,0.1463435514434892
2000-04-20,,,,,,,73.49698599999999,0.18238758797537624,-2.4633695727332277,0.14572028270437565
2000-04-21,,,,,,,86.901924,0.0,-2.2310910860845845,0.145719222067274
2000-04-24,,,,,,,86.901924,-0.13156551056337928,-2.224542681011297,0.14545697229568413
2000-04-25,,,,,,,75.46862800000001,0.030882064001481524,-2.4075504194935142,0.14543263016064792
2000-04-26,,,,,,,77.799255,0.02304452658319156,-2.3678166326914054,0.14541607812680807
2000-04-27,,,,,,,79.592102,0.004501602432864349,-2.3298560578284513,0.1454205570268394
2000-04-28,,,,,,,79.95039399999999,0.18238848203799995,-2.2859410423918614,0.14480500897052698
2000-05-01,,,,,,,94.532425,-0.15046397043130977,-2.111658206165768,0.14445592853317943
2000-05-02,,,,,,,80.308701,-0.01115814337477583,-2.2990967566515614,0.1444600045557024
2000-05-03,,,,,,,79.412605,0.029348338339990176,-2.323313169238057,0.1444386121293008
2000-05-04,,,,,,,81.74323299999999,-0.008774585658974265,-2.2925453658041643,0.14443870916725735
2000-05-05,,,,,,,81.02597,-0.017696400302273485,-2.2899406449561788,0.14444139921334725
2000-05-08,,,,,,,79.592102,0.004501602432864349,-2.3227062403754584,0.1444505627720801
2000-05-09,,,,,,,79.95039399999999,0.0,-2.3405074026276846,0.1444511220271506
2000-05-10,,,,,,,79.95039399999999,-0.0022450045712093525,-2.342883050707668,0.14445222747532843
2000-05-11,,,,,,,79.770905,0.013483123953526688,-2.348276705648507,0.14444432504416452
2000-05-12,,,,,,,80.846466,0.015524067557881605,-2.31392136546822,0.14443961227152327
2000-05-15,,,,,,,82.10153199999999,0.03711523921380677,-2.305384837398649,0.14440445507449617
2000-05-16,,,,,,,85.14875,0.014739605690042401,-2.238619603928419,0.14439497812808053
2000-05-17,,,,,,,86.403809,0.014525401304935404,-2.2118437510087086,0.1443865175969481
2000-05-18,,,,,,,87.65885899999999,-0.014317434818538977,-2.175017689883461,0.14438904650218443
2000-05-19,,,,,,,86.403809,-2.0032848204643385,-2.165740667752275,0.02756469603825495
2000-05-22,,,,,,,-86.68763,0.052516904661022545,0.16630580395380523,0.027364234590608612
2000-05-23,,,,,,,-91.240196,-0.004155438245660892,0.08523698261235646,0.027372428313479778
2000-05-24,,,,,,,-90.861053,0.006263156558399263,0.10229131947216152,0.027412554722692228
2000-05-25,,,,,,,-91.43013,-0.006224173584790993,0.07261157782450933,0.02745234502241446
2000-05-26,,,,,,,-90.861053,-0.01252621406445742,0.05636761660686451,0.02743836100579521
2000-05-29,,,,,,,-89.72290799999999,0.008459233175991177,0.06554170089984157,0.027440631249776345
2000-05-30,,,,,,,-90.481895,-0.006289136627830261,0.06708338723454021,0.027456589320267222
2000-05-31,,,,,,,-89.912842,0.021091536623878415,0.09071200307515581,0.027421088540848487
2000-06-01,,,,,,,-91.809242,0.012396856516907251,0.07438085590555255,0.027410410409128907
2000-06-02,,,,,,,-92.947388,-0.004079028019593256,0.05714556497273482,0.02743804238410801
2000-06-05,,,,,,,-92.568253,0.004095734635934045,0.04303283113704226,0.02743708364073012
2000-06-06,,,,,,,-92.947388,0.002043371030501673,0.04081410012296427,0.02745547140758658
2000-06-07,,,,,,,-93.137314,-0.008149290197482006,0.024440075650023596,0.027473201758623778
2000-06-08,,,,,,,-92.378311,-0.008208312013844865,0.016432493553600658,0.027521958258825724
2000-06-09,,,,,,,-91.620041,-0.008284082736876308,0.0,0.02754128128407311
2000-06-12,,,,,,,-90.861053,0.01878912849491199,-0.008353436097642386,0.02751393522696198
2000-06-13,,,,,,,-92.568253,0.0,-0.03278954610929097,0.027539402251907416
2000-06-14,,,,,,,-92.568253,0.0,-0.016390857025248007,0.02759740932214166
2000-06-15,,,,,,,-92.568253,-0.026641984914633654,-0.04098126384647238,0.02754579728353892
2000-06-16,,,,,,,-90.102051,0.008423803804421759,-0.0020999410990101275,0.02762875613492943
2000-06-19,,,,,,,-90.861053,-0.006263145552583449,0.02087924294692023,0.027668281300735648
2000-06-20,,,,,,,-90.291977,0.0041991549260240735,0.050420249409313556,0.027740944542393658
2000-06-21,,,,,,,-90.671127,0.0,0.016741635956504686,0.027744895740624265
2000-06-22,,,,,,,-90.671127,0.010465448389099574,0.010465448389099574,0.027753661110230532
2000-06-23,,,,,,,-91.620041,0.002065061289374448,0.014487518074784544,0.027760089169585073
2000-06-26,,,,,,,-91.809242,0.006198384689855008,0.004137579090349064,0.027782555170126136
2000-06-27,,,,,,,-92.378311,0.006160287992275748,-0.01848035519939306,0.027810437752618797
2000-06-28,,,,,,,-92.947388,0.006122721813333731,-0.00612257119048909,0.0278799893235111
2000-06-29,,,,,,,-93.516479,0.01623225143025331,0.01623225143025331,0.027865717455402075
2000-06-30,,,,,,,-95.034462,0.003989447533253587,0.009977559508886236,0.027866280930537266
2000-07-03,,,,,,,-95.413597,-0.00199055486819133,0.001990313812401334,0.027882060990788313
2000-07-04,,,,,,,-95.223671,0.005976045598998336,0.017928304822442787,0.027900050581926728
2000-07-05,,,,,,,-95.792732,0.01782172785300662,0.027720464220604812,0.02787551051293397
2000-07-06,,,,,,,-97.499924,0.011673527048082777,0.015562176233081093,0.03069216193461965
2000-07-07,,,,,,,-98.638092,0.0,0.18693809486906954,0.03069216193461965
2000-07-10,,,,,,,-98.638092,0.013463855322749074,0.18693809486906954,0.03243933422330423
2000-07-11,,,,,,,-99.96614100000001,0.015178019125495545,-0.001899903288254401,0.032422744010174046
2000-07-12,,,,,,,-101.483429,-0.007479004281575885,-0.014951091177654141,0.0324182947103579
2000-07-13,,,,,,,-100.724434,-0.007528391770362242,-0.009413991842336822,0.03242803981658838
2000-07-14,,,,,,,-99.96614100000001,-0.01138515489959746,-0.015185041503202656,0.032422335986072595
2000-07-17,,,,,,,-98.828011,0.005758165061118259,-0.011516431308123853,0.03242429146620671
2000-07-18,,,,,,,-99.397079,0.017175625452735765,-0.009546839902609294,0.032402559077108886
2000-07-19,,,,,,,-101.104286,0.0056284557511241395,-0.02627124037056161,0.03240542635311069
2000-07-20,,,,,,,-101.67334699999999,-0.01679108685189623,-0.03917921576831729,0.03239602989262375
2000-07-21,,,,,,,-99.96614100000001,-0.017078002440846562,-0.00949227398905006,0.03239873696075011
2000-07-24,,,,,,,-98.25891899999999,-0.005791372485992818,0.02702493602641831,0.03485051061000516
2000-07-25,,,,,,,-97.689865,-0.0038883460428571492,0.22141808671759344,0.0364826996273599
2000-07-26,,,,,,,-97.310013,0.003903524296107186,0.04093599288698058,0.03648349511222623
2000-07-27,,,,,,,-97.689865,0.0,0.033007467048910444,0.03648630842476757
2000-07-28,,,,,,,-97.689865,0.021356872588574216,0.027181970207452055,0.03646228401763245
2000-07-31,,,,,,,-99.77621500000001,0.0019035197917660618,0.015206830605871247,0.03646264864255875
2000-08-01,,,,,,,-99.96614100000001,-0.007592520751601439,0.01138530495040313,0.03646066591868221
2000-08-02,,,,,,,-99.207146,0.0,0.01338677760168605,0.036493555724421145
2000-08-03,,,,,,,-99.207146,0.02103022901193019,0.03633152595680955,0.036465773756906905
2000-08-04,,,,,,,-101.293495,0.05243697040960038,0.013110901149180565,0.03628185904334257
2000-08-07,,,,,,,-106.605019,0.010676279697487745,-0.032028426353922335,0.03629902428700598
2000-08-08,,,,,,,-107.743164,0.007044697517886167,-0.05986151474074031,0.03629590219268963
2000-08-09,,,,,,,-108.502182,0.008738957894874444,-0.06643817540922825,0.036291789850048634
2000-08-10,,,,,,,-109.450378,-0.015598063992067757,-0.07105531421737077,0.03627978852178972
2000-08-11,,,,,,,-107.743164,0.0,-0.047535451993965916,0.1688439184753765
2000-08-14,,,,,,,-107.743164,0.1823907825836637,-2.268334648126725,0.1683003142582727
2000-08-15,,,,,,,-127.394524,-0.15425592390454723,-2.0970659382502186,0.16800088154071588
2000-08-16,,,,,,,-107.743164,-0.012326062746774391,-2.304367226490583,0.16800826338553412
2000-08-17,,,,,,,-106.41511499999999,-0.0017780932718062248,-2.33523859838896,0.16800735061807953
2000-08-18,,,,,,,-106.225899,0.005357224606778788,-2.315688493255303,0.16800657403692643
2000-08-21,,,,,,,-106.794975,-0.00355690892759708,-2.313530791125706,0.16800591512505023
2000-08-22,,,,,,,-106.41511499999999,0.02317529798281015,-2.3084878872705255,0.16798815255447555
2000-08-23,,,,,,,-108.881317,-0.022650368933358922,-2.262207794565894,0.16798708571284862
2000-08-24,,,,,,,-106.41511499999999,-0.0071256606732978955,-2.2671444559356067,0.16799338380252654
2000-08-25,,,,,,,-105.65683700000001,0.0017907217873651682,-2.288483441918671,0.16799128145948822
2000-08-28,,,,,,,-105.84603899999999,0.008965248099647827,-2.278844804008207,0.16798702850374547
2000-08-29,,,,,,,-106.794975,0.0124290023945417,-2.2674815177399497,0.16797849400672918
2000-08-30,,,,,,,-108.12233,0.021052774204921354,-2.2375587817983575,0.16796815957657213
2000-08-31,,,,,,,-110.398605,0.0034406684758381267,-2.221422344965319,0.16796678916451488
2000-09-01,,,,,,,-110.77845,0.0017079946505842436,-2.217234245469222,0.1679765936511556
2000-09-04,,,,,,,-110.96765900000001,0.011968099642437169,-2.236149696552578,0.16796854651797893
2000-09-05,,,,,,,-112.295731,-0.0033763616534986385,-2.212308640655271,0.16798331558869523
2000-09-06,,,,,,,-111.91658000000001,0.00847248906283582,-2.2418512878074006,0.16797849314593674
2000-09-07,,,,,,,-112.864792,-0.011766787290052205,-2.2061962157339554,0.16797853425299558
2000-09-08,,,,,,,-111.536736,0.010204081998598014,-2.2043119766387997,0.16797188543377836
2000-09-11,,,,,,,-112.674866,-0.028617633323832825,-2.185256337469263,0.1679676563325446
2000-09-12,,,,,,,-109.450378,-0.031196064028211845,-2.208354456299822,0.16796211009710202
2000-09-13,,,,,,,-106.03595700000001,0.003575749309264742,-2.2374974179749234,0.16795966564971154
2000-09-14,,,,,,,-106.41511499999999,-0.010695332143370706,-2.2087726729421853,0.16796802301408711
2000-09-15,,,,,,,-105.27696999999999,0.016216405164396486,-2.2365915926341726,0.16796339899396126
2000-09-18,,,,,,,-106.98418400000001,0.005319188114758955,-2.228951262552977,0.16796061008633356
2000-09-19,,,,,,,-107.553253,-0.03174632942064526,-2.1959813340094883,0.16795656122350405
2000-09-20,,,,,,,-104.138832,0.0018239209750308127,-2.2351942165051364,0.16796529408519228
2000-09-21,,,,,,,-104.328773,0.021818007962194574,-2.2527886626252185,0.16795226005960265
2000-09-22,,,,,,,-106.605019,0.008894834491798065,-2.2308916055819097,0.1679464667709304
2000-09-25,,,,,,,-107.553253,0.008822875864108015,-2.212829201921024,0.16794039472604652
2000-09-26,,,,,,,-108.502182,0.0052446318545005255,-2.192677922366575,0.16793908020049877
2000-09-27,,,,,,,-109.07123600000001,0.01043480427782062,-2.155604517033253,0.1679321074440303
2000-09-28,,,,,,,-110.209373,0.01720760175271141,-2.1366253031854194,0.16791984381417002
2000-09-29,,,,,,,-112.10581200000001,-0.001687976712572259,-2.1104717211271793,0.16792122577182714
2000-10-02,,,,,,,-111.91658000000001,-0.015254281358490496,-2.1146648780725785,0.16792138134812873
2000-10-03,,,,,,,-110.209373,-0.012050299932293451,-2.11314710954757,0.16792229317928165
2000-10-04,,,,,,,-108.881317,0.005226433842639988,-2.1219642209140437,0.1679183155458432
2000-10-05,,,,,,,-109.450378,-0.01733319733258487,-2.109037092590032,0.16793051120076669
2000-10-06,,,,,,,-107.553253,-0.0035253048087723338,-2.1478564576749717,0.16793440404084103
2000-10-09,,,,,,,-107.174095,0.005309762587685007,-2.159162015783758,0.1679299817703291
2000-10-10,,,,,,,-107.743164,-0.024645814188267168,-2.138626716029984,0.16792801098264634
2000-10-11,,,,,,,-105.087746,0.0,-2.160009598074356,0.1679402198486054
2000-10-12,,,,,,,-105.087746,0.0018006285908920283,-2.182175322325402,0.16794231869598958
2000-10-13,,,,,,,-105.27696999999999,0.012614810247673525,-2.1874258729140856,0.16793483156668126
2000-10-16,,,,,,,-106.605019,0.019571048526336288,-2.1702026993682164,0.16792093966620183
2000-10-17,,,,,,,-108.691391,-0.012212209152792863,-2.14298049603579,0.16792141683024442
2000-10-18,,,,,,,-107.364029,0.02473292055759191,-2.1498795001443174,0.16790341645546594
2000-10-19,,,,,,,-110.01945500000001,-0.0017264310207683042,-2.122126045797991,0.16790399239863774
2000-10-20,,,,,,,-109.82951399999999,-0.006904136897118329,-2.124066669365395,0.16791114596354967
2000-10-23,,,,,,,-109.07123600000001,0.00695213539158912,-2.1437431679971057,0.16790967870021423
2000-10-24,,,,,,,-109.82951399999999,-0.0034520411334970635,-2.14055646281017,0.16791351458628498
2000-10-25,,,,,,,-109.450378,0.0,-2.151601440791735,0.16791627047454888
2000-10-26,,,,,,,-109.450378,0.019062136085085113,-2.1586954592335896,0.16790404373777942
2000-10-27,,,,,,,-111.536736,0.006804888032585055,-2.1370214025269663,0.16790612709645847
2000-10-30,,,,,,,-112.295731,0.013511404097810376,-2.140866120725462,0.16789644780087973
2000-10-31,,,,,,,-113.813004,0.025000034266734694,-2.114280895353575,0.16787636065681566
2000-11-01,,,,,,,-116.65833300000001,-0.004877885577192376,-2.0671362327798732,0.16787581807730712
2000-11-02,,,,,,,-116.08928700000001,-0.001629926454798647,-2.0545340415433855,0.1678741847202002
2000-11-03,,,,,,,-115.90007,-0.019640048534914523,-2.0406210022133724,0.16787566757894617
2000-11-06,,,,,,,-113.62378700000001,0.0,-2.0614682909662214,0.16788133402059746
2000-11-07,,,,,,,-113.62378700000001,-0.008351429089403672,-2.072863325704854,0.16844436567594118
2000-11-08,,,,,,,-112.674866,-0.005050407603768403,-2.27922458767335,0.16873173197216268
2000-11-09,,,,,,,-112.10581200000001,0.0,-2.092004980080783,0.16872976553138805
2000-11-10,,,,,,,-112.10581200000001,-0.006764154208169004,-2.0827674929110724,0.16874015601512302
2000-11-13,,,,,,,-111.34751100000001,0.015332242136961494,-2.1064149965597343,0.16873294752026122
2000-11-14,,,,,,,-113.054718,0.003353685778951787,-2.0942829648206276,0.16874000210765663
2000-11-15,,,,,,,-113.43386799999999,-0.0050168085602088075,-2.106599723814408,0.16874312518772197
2000-11-16,,,,,,,-112.864792,-0.005041970927479267,-2.116762905122795,0.16874623644598805
2000-11-17,,,,,,,-112.295731,-0.023646793839384728,-2.1270374383154422,0.16874556386034414
2000-11-20,,,,,,,-109.640297,0.006916325664458878,-2.1519701830067097,0.16874083136109583
2000-11-21,,,,,,,-110.398605,-0.02748744877709275,-2.1370242133041444,0.16874191212930229
2000-11-22,,,,,,,-107.364029,0.0,-2.1763935666013428,0.16873988818172334
2000-11-23,,,,,,,-107.364029,0.01060087825131828,-2.1619299514179,0.16873277966311423
2000-11-24,,,,,,,-108.502182,0.015734162839232013,-2.1306615474332116,0.16872326801654003
2000-11-27,,,,,,,-110.209373,0.0,-2.0873086447919453,0.16872720590961798
2000-11-28,,,,,,,-110.209373,-0.005163589851835848,-2.05208245763271,0.16876729239445012
2000-11-29,,,,,,,-109.640297,-0.005190254090610469,-1.9890888931101673,0.16877294998343112
2000-11-30,,,,,,,-109.07123600000001,-0.0034825405297508327,-1.9610312108317907,0.16877169757574578
2000-12-01,,,,,,,-108.691391,-0.02617826466127393,-1.9524778093970663,0.16876935960465508
2000-12-04,,,,,,,-105.84603899999999,-0.005376384467254303,-1.9707467843931317,0.16881823773406257
2000-12-05,,,,,,,-105.27696999999999,-0.009006689687212632,-1.9071601794770499,0.16886956009661802
2000-12-06,,,,,,,-104.328773,-0.010909214852934168,-1.9575788167277688,0.16891707933976616
2000-12-07,,,,,,,-103.190628,-0.012870005985427313,-2.0107757944839717,0.16901638948471442
2000-12-08,,,,,,,-101.862564,0.020488891286891242,-1.9274052143435147,0.16901035634343858
2000-12-11,,,,,,,-103.94961500000001,0.014596456177350836,-1.921233974748247,0.16899997800817831
2000-12-12,,,,,,,-105.46691100000001,0.005395493189328304,-1.9030729647519493,0.16900637643591374
2000-12-13,,,,,,,-106.03595700000001,-0.019675797333540412,-1.8616139617620462,0.16903756427819863
2000-12-14,,,,,,,-103.94961500000001,-0.01277610311495625,-1.8266206950357633,0.1690452522402004
2000-12-15,,,,,,,-102.621544,0.016636165598911568,-1.807053789796809,0.16934177941940956
2000-12-18,,,,,,,-104.328773,0.007274819574461855,-1.8980401696088194,0.16937943426147628
2000-12-19,,,,,,,-105.087746,-0.009029730259891622,-1.9284971151631702,0.16940514433595555
2000-12-20,,,,,,,-104.138832,0.0018239209750308127,-1.9642929450178586,0.16942379951509068
2000-12-21,,,,,,,-104.328773,-0.014543255483317141,-1.9873482073828281,0.16948635220265926
2000-12-22,,,,,,,-102.811493,0.0,-2.0547847992052795,0.16952832716376576
2000-12-25,,,,,,,-102.811493,0.0,-1.9842944017941653,0.16952966113357268
2000-12-26,,,,,,,-102.811493,0.011069988060576241,-1.9566062132761752,0.16954083379220294
2000-12-27,,,,,,,-103.94961500000001,0.012769215162557135,-1.96854123990743,0.16964329920643312
2000-12-28,,,,,,,-105.27696999999999,0.003608263041765092,-2.0276212641758216,0.16964359191927303
2000-12-29,,,,,,,-105.65683700000001,0.18239016562647992,-1.9945313146180972,0.1690788069875768
2001-01-01,,,,,,,-124.927605,-0.16033096127953472,-1.8349042551484116,0.16876127685028983
2001-01-02,,,,,,,-104.897842,-0.0036144690183426142,-1.962256487602481,0.16877172605030438
2001-01-03,,,,,,,-104.518692,0.023589005495782578,-1.9806046558638526,0.16882643604847933
2001-01-04,,,,,,,-106.98418400000001,0.02659580036615483,-2.0136451571196727,0.16882204473399637
2001-01-05,,,,,,,-109.82951399999999,0.0017294167394752424,-1.940257051488,0.16883206639310988
2001-01-08,,,,,,,-110.01945500000001,0.015517110132930334,-1.8986359003505333,0.16883010086248948
2001-01-09,,,,,,,-111.72663899999999,-0.0067931874331239595,-1.8964931810040397,0.16885186223424986
2001-01-10,,,,,,,-110.96765900000001,0.011968099642437169,-1.9259427740113,0.16884300750265416
2001-01-11,,,,,,,-112.295731,-0.01857913904135866,-1.8988643477462204,0.16884492895038353
2001-01-12,,,,,,,-110.209373,-0.006886846185033657,-1.8923933629492657,0.16885901331526482
2001-01-15,,,,,,,-109.450378,-0.008663250116870302,-1.9151377257006823,0.16893071595948195
2001-01-16,,,,,,,-108.502182,0.0052446318545005255,-1.9756070988507861,0.16895205217612425
2001-01-17,,,,,,,-109.07123600000001,-0.015652220169211306,-1.9989919615470386,0.16896552926798697
2001-01-18,,,,,,,-107.364029,0.00176245248769491,-1.9714854218073354,0.1689890663909725
2001-01-19,,,,,,,-107.553253,0.010582088112202515,-1.9986530672391658,0.16898204490806631
2001-01-22,,,,,,,-108.691391,-0.024430950561668552,-1.9834365170650914,0.16899212502527028
2001-01-23,,,,,,,-106.03595700000001,-0.003575390940263823,-1.9665732162911493,0.16902495244777588
2001-01-24,,,,,,,-105.65683700000001,0.017948824267756347,-2.0043329141113695,0.1690221263319446
2001-01-25,,,,,,,-107.553253,-0.005291044056101035,-2.001062627087625,0.16902148930247748
2001-01-26,,,,,,,-106.98418400000001,-0.005319188114759399,-1.9967074665915103,0.16906341791342427
2001-01-29,,,,,,,-106.41511499999999,-0.0017780932718062248,-2.0433902552283105,0.1690618458463228
2001-01-30,,,,,,,-106.225899,0.0017812605191507291,-2.030629931406841,0.16909966355197886
2001-01-31,,,,,,,-106.41511499999999,-0.005347698961749914,-2.0701407408148738,0.16910427590017615
2001-02-01,,,,,,,-105.84603899999999,-0.02866943372344799,-2.0832300394349197,0.1691046192064341
2001-02-02,,,,,,,-102.811493,0.02214006366000354,-2.082472841825184,0.16909828975529065
2001-02-05,,,,,,,-105.087746,-0.007222278799280724,-2.0171602976430765,0.169132891413031
2001-02-06,,,,,,,-104.328773,0.007274819574461855,-2.061771846966896,0.1691512057954508
2001-02-07,,,,,,,-105.087746,0.005415388774253627,-2.0836577463560784,0.1691582591638508
2001-02-08,,,,,,,-105.65683700000001,-0.010772090404334245,-2.094971118622451,0.16916221756661998
2001-02-09,,,,,,,-104.518692,0.007254951104822327,-2.1118441474564182,0.16917887238599846
2001-02-12,,,,,,,-105.27696999999999,0.018020322963322455,-2.1333371486660377,0.1691706737317892
2001-02-13,,,,,,,-107.174095,0.0017722006423288583,-2.07946967035271,0.16917436672851005
2001-02-14,,,,,,,-107.364029,0.00176245248769491,-2.0871965972886506,0.16917198260870586
