date,link,summary,summary_polarity,title,title_polarity
2011-05-31 22:04:14,https://www.bloomberg.com/news/articles/2011-05-31/argentine-stocks-aluar-aluminio-argentino-tenaris-ypf-advance," aid to Greece, a step that may help the country avoid having to restructure its debts.      Tenaris (TS AR), the world’s largest maker of seamless pipes for the oil and gas industries, advanced... ",0.25," Argentine Stocks: Aluar Aluminio Argentino, Tenaris, YPF Advance ",0.0
2011-06-02 21:26:45,https://www.bloomberg.com/news/articles/2011-06-02/argentine-stocks-bbva-frances-hipotecario-macro-molinos-rio," Christian Reos, the head researcher at Allaria Ledesma y Cia. brokerage in Buenos Aires.      Tenaris (TS AR), the world’s largest maker of seamless pipes for the oil and gas industries, rose 1 percent... ",0.2333, Argentine Stocks: Molinos Rio de la Plata Falls; Tenaris Gains ,0.0
2011-06-15 20:17:24,https://www.bloomberg.com/news/articles/2011-06-15/argentine-stocks-molinos-rio-de-la-plata-tenaris-decline," in May, figures from the Federal Reserve showed, signaling the economic recovery is slowing. Tenaris SA (TS AR), the world’s largest maker of seamless pipes, declined 1.4 percent to 98.30 pesos... ",0.15," Argentine Stocks: Molinos Rio de la Plata, Tenaris, YPF ",0.0
2011-06-28 21:32:52,https://www.bloomberg.com/news/articles/2011-06-28/argentine-stocks-molinos-rio-gains-transportadora-de-gas-falls," revenue. Soybean futures for November delivery rose 4 cents, or 0.3 percent, to $13.19 a bushel. Tenaris SA (TS AF), the world’s biggest maker of seamless Steel pipes, advanced 0.9 percent to 95.15... ",0.3667," Argentine Stocks: Molinos, Tenaris Gain; Transportadora Falls ",0.0
2011-07-08 21:06:47,https://www.bloomberg.com/news/articles/2011-07-08/argentine-stocks-grupo-galicia-santander-and-tenaris-retreat," with the government over the number of representatives on the board of directors, Clarin said. Tenaris SA (TS AF) retreated 2.1 percent to 97.90 pesos, the steepest fall in nine weeks. The world’s... ",0.0, Argentine Stocks: Banco Santander and Tenaris Retreat ,0.0
2011-07-11 20:20:02,https://www.bloomberg.com/news/articles/2011-07-11/argentine-stocks-banco-santander-sa-tgs-and-tenaris-retreat," transport company was cut to “market perform” from “outperform” at Raymond James Latin America. Tenaris SA (TS AF) decreased 2.3 percent to 95.70 pesos, its second day of losses. The world’s largest... ",-0.2," Argentine Stocks: Banco Santander, Capex, TGS and Tenaris Fall ",0.0
2011-07-15 20:45:55,https://www.bloomberg.com/news/articles/2011-07-15/argentine-stocks-grupo-financiero-galicia-tenaris-and-ypf," sovereign bond prices increased, which signals higher value for banks’ fixed-income holdings. Tenaris SA (TS AF) increased 0.3 percent to 94.2 pesos. The world’s largest producer of seamless steel... ",0.175," Argentine Stocks: Celulosa, Grupo Galicia, Tenaris and YPF ",0.0
2011-07-19 18:48:27,https://www.bloomberg.com/news/articles/2011-07-19/argentine-stocks-aluar-aluminio-molinos-tenaris-advance," on the Chicago Board of Trade. More than two-thirds of Molinos’s revenue comes from exports. Tenaris SA (TS AF), the world’s largest producer of seamless steel tubes used in the oil industry, added... ",0.3," Argentine Stocks: Aluar Aluminio, Molinos, Tenaris Advance ",0.0
2011-07-20 20:44:32,https://www.bloomberg.com/news/articles/2011-07-20/argentine-stocks-molinos-rio-de-la-plata-tenaris-advance," on the Chicago Board of Trade. More than two-thirds of Molinos’s revenue comes from exports. Tenaris SA (TS AF), the world’s largest producer of seamless steel pipe products, added 1.5 percent to... ",0.3, Argentine Stocks: Molinos Rio de la Plata and Tenaris Advance ,0.0
2011-07-21 17:45:07,https://www.bloomberg.com/news/articles/2011-07-21/argentine-stocks-siderar-tenaris-ypf-petrobras-advance," nullifying the last shareholder meeting in April, according to Argentine newspaper Cronista. Tenaris SA (TS AF), the world’s largest producer of seamless steel tubes used in the oil industry, added... ",0.05," Argentine Stocks: Siderar, Tenaris, YPF, Petrobras Advance ",0.0
2011-07-27 21:15:47,https://www.bloomberg.com/news/articles/2011-07-27/argentine-stocks-banco-macro-grupo-galicia-tenaris-retreat," Galicia SA (GGAL AF), Argentina’s largest consumer lender, declined 3.4 percent to 5.91 pesos. Tenaris SA (TS AF) decreased 4.5 percent to 95.70 pesos. The world’s largest producer of seamless steel... ",-0.15," Argentine Stocks: Banco Macro, Grupo Galicia, Tenaris Retreat ",0.0
2011-08-01 16:19:24,https://www.bloomberg.com/news/articles/2011-08-01/argentine-stocks-siderar-saic-ypf-sa-tenaris-sa-decrease," time. The Merval Index fell 0.6 percent to 3,300.88. The gauge fell 1.2 percent last month. Tenaris SA (TS AF), the world’s largest producer of seamless steel tubes used in the petroleum industry... ",0.05," Argentine Stocks: Siderar SAIC, YPF SA, Tenaris SA Decrease ",0.0
2011-08-04 13:18:04,https://www.bloomberg.com/news/articles/2011-08-04/tenaris-falls-to-20-month-low-as-steelmaker-s-profit-misses-estimates," Tenaris SA, the world’s largest maker of seamless pipes, fell to its lowest level in more than 20 months in Milan trading after its quarterly profit missed analyst estimates. Tenaris dropped 10... ",0.3, Tenaris Falls to 20-Month Low as Profit Misses Market Estimates ,0.0
2011-08-04 22:02:07,https://www.bloomberg.com/news/articles/2011-08-04/argentine-stocks-petrobras-soc-comercial-del-plata-tenaris," Exchange, erasing this year’s gains. Petroleo Brasileiro SA (APBR AF) fell 7.3 percent to 65 pesos. Tenaris SA (TS AF), the world’s largest producer of steel tubes used in the petroleum and mechanical... ",0.0," Argentine Stocks: Banco Macro, Soc. Comercial del Plata, Tenaris ",0.0
2011-08-04 22:33:11,https://www.bloomberg.com/news/articles/2011-08-04/emerging-stocks-enter-correction-as-argentina-brazil-lead-global-plunge," the state-controlled oil company, fell to its lowest level since December 2008. Argentina’s Tenaris SA, the world’s largest producer of steel tubes used in the petroleum and mechanical industries... ",0.0," Emerging Stocks Enter Correction as Argentina, Brazil Lead Slump ",0.0
2011-08-05 20:34:26,https://www.bloomberg.com/news/articles/2011-08-05/argentine-stocks-ledesma-soc-comercial-petrobras-argentina," region’s sovereign debt crisis. Siderar’s steel products are sold domestically and internationally. Tenaris SA (TS AF), the world’s largest producer of seamless steel tubes used in the petroleum and mechanical... ",0.05," Argentine Stocks: Ledesma, Petrobras, Siderar, Tenaris Fall ",0.0
2011-08-08 20:38:41,https://www.bloomberg.com/news/articles/2011-08-08/argentine-stocks-ledesma-petrobras-argentina-tenaris-tumble," such as Treasury bills and gold after Standard & Poor’s downgraded the U.S.’s credit rating. Tenaris SA (TS AF), the world’s largest producer of seamless steel tubes used in the petroleum and mechanical... ",-0.075," Argentine Stocks: Grupo Galicia, Ledesma, Petrobras, Tenaris ",0.0
2011-08-11 20:26:09,https://www.bloomberg.com/news/articles/2011-08-11/argentine-stocks-sociedad-comercial-petrobras-tenaris-advance," (PESA AF), the Argentine unit of Brazil’s state-run oil company, rose 5.6 percent to 7.39 pesos. Tenaris SA (TS AF), the world’s largest producer of seamless steel tubes used in the petroleum and mechanical... ",0.35," Argentine Stocks: Sociedad Comercial, Petrobras, Tenaris Advance ",0.0
2011-08-15 16:56:53,https://www.bloomberg.com/news/articles/2011-08-15/argentine-stocks-edenor-transener-pampa-energia-tenaris," September delivery increased 2.1 percent to $87.15 a barrel on the New York Mercantile Exchange. Tenaris SA (TS AF), the world’s largest producer of seamless steel tubes used in the petroleum industry... ",0.1182," Argentine Stocks: Edenor, Transener, Pampa Energia, Tenaris ",0.0
2011-08-18 16:12:52,https://www.bloomberg.com/news/articles/2011-08-18/argentine-stocks-ledesma-mirgor-petrobras-tenaris-decrease," September delivery declined 5 percent to $83.22 a barrel on the New York Mercantile Exchange. Tenaris SA (TS AF), the world’s largest producer of steel tubes used in the petroleum industry, dropped... ",0.1364," Argentine Stocks: Ledesma, Mirgor, Petrobras, Tenaris Decrease ",0.0
2011-08-19 20:36:31,https://www.bloomberg.com/news/articles/2011-08-19/argentine-stocks-mirgor-siderar-advance-tenaris-decreases," percent to 2,825.38, its second day of losses. The gauge tumbled 4.8 percent during the week. Tenaris SA (TS AF), the world’s largest producer of steel tubes used in the petroleum industry, dropped... ",0.0," Argentine Stocks: Petrobras, Sociedad Comercial, Tenaris, YPF ",0.0
2011-08-26 20:43:33,https://www.bloomberg.com/news/articles/2011-08-26/argentine-stock-movers-bbva-banco-frances-sociedad-comercial," (ERAR AF), Argentina’s largest steel producer and exporter, rose 1.6 percent to 32.40 pesos. Tenaris SA (TS AF), the world’s largest producer of steel tubes used in the petroleum industry, gained... ",0.6," Argentine Stock Movers: Siderar, Tenaris, Sociedad Comercial ",0.0
2011-08-29 20:12:32,https://www.bloomberg.com/news/articles/2011-08-29/argentine-stock-movers-bbva-banco-frances-ypf-tenaris, rated “outperform” at Raymond James on speculation utility rates will be increased next year. Tenaris SA (TS AF) gained 1.4 percent to 71.20 pesos. The world’s largest maker of seamless steel pipe... ,0.05," Argentine Stock Movers: BBVA Banco Frances, YPF, Tenaris ",0.0
2011-08-31 15:12:33,https://www.bloomberg.com/news/articles/2011-08-31/argentine-stock-movers-banco-hipotecario-banco-macro-tenaris," SA (BMA AF), Argentina’s largest lender by market value, advanced 0.8 percent to 12.10 pesos. Tenaris SA (TS AF) added 1.8 percent to 73.30 pesos. The world’s largest producer of steel tubes used... ",0.4," Argentine Stock Movers: Banco Hipotecario, Banco Macro, Tenaris ",0.0
2011-09-01 21:25:05,https://www.bloomberg.com/news/articles/2011-09-01/bid-and-ask-the-deals-of-the-week, the country’s deep recession and sovereign debt crisis.        7. Seamless-steel-pipe maker Tenaris plans to acquire the outstanding shares in its Brazilian Confab Industrial unit that it doesn’t... ,0.25, Bid & Ask: The Deals of the Week ,0.0
2011-09-05 15:38:23,https://www.bloomberg.com/news/articles/2011-09-05/argentine-stock-movers-cresud-siderar-and-tenaris-retreat," line with base metal prices, which retreated on concern slumping economies may slow demand. Tenaris SA (TS AF) fell 4.3 percent to 67.5 pesos, the steepest fall in two weeks. The world’s largest... ",-0.55," Argentine Stock Movers: Cresud, Siderar and Tenaris Retreat ",0.0
2011-09-07 20:48:50,https://www.bloomberg.com/news/articles/2011-09-07/argentine-stocks-bbva-banco-frances-and-tenaris-advance," share prices are as of 4 p.m. New York time. The Merval Index rose 2.1 percent to 2,876.69. Tenaris SA (TS AF) gained 6.4 percent to 72 pesos, the biggest increase in four weeks. The world’s largest... ",0.3682," Argentine Stocks: BBVA Banco Frances, Ferrum and Tenaris Gain ",0.0
2011-09-09 20:36:45,https://www.bloomberg.com/news/articles/2011-09-09/argentine-stocks-banco-frances-petrobras-and-tenaris-decline," 4.5 percent to 59.2 pesos. The price of crude slipped as much as to 3.8 percent in New York. Tenaris SA (TS AF), the world’s largest producer of seamless steel tubes used in the oil industry, fell... ",-0.0659," Argentine Stocks: Banco Frances, IRSA, Macro, Petrobras, Tenaris ",0.0
2011-09-13 21:04:59,https://www.bloomberg.com/news/articles/2011-09-13/argentine-stocks-aluar-banco-macro-tenaris-and-ypf, website of the Buenos Aires stock exchange. Jorge Horacio Brito is chairman of both companies. Tenaris SA (TS AF) rose 1.4 percent to 68.45 pesos. The world’s largest producer of seamless steel tubes... ,0.35, Argentine Stocks: Banco Macro Falls; Tenaris and YPF Advance ,0.0
2011-09-15 20:40:37,https://www.bloomberg.com/news/articles/2011-09-15/argentine-stocks-grupo-galicia-petrobras-argentina-and-tenaris," pesos, the biggest increase in more than a month. Crude prices increased today in New York. Tenaris SA (TS AF), the world’s largest producer of seamless steel tubes used in the oil industry, also... ",0.0091," Argentine Stocks: Banco Frances, Petrobras Argentina and Tenaris ",0.0
2011-09-19 20:31:31,https://www.bloomberg.com/news/articles/2011-09-19/argentine-stock-movers-banco-frances-tenaris-petrobras," Argentine unit of Spain’s Banco Bilbao Vizcaya Argentaria SA, dropped 1.4 percent to 10.30 pesos. Tenaris SA (TS AF), the world’s largest producer of seamless steel tubes used in the oil industry, lost... ",0.1," Argentine Stock Movers: Banco Frances, Tenaris, Petrobras ",0.0
2011-09-21 20:32:15,https://www.bloomberg.com/news/articles/2011-09-21/argentine-stocks-telecom-argentina-advances-tenaris-retreats," $29.50 per American depositary receipt at Raymond James Argentina by analyst Roberto Guevara. Tenaris SA (TS AF) fell 4.6 percent to 65 pesos, its lowest price since October 2009. The world’s largest... ",0.0," Argentine Stocks: Grupo Galicia, Telecom Argentina and Tenaris ",0.0
2011-09-22 20:39:40,https://www.bloomberg.com/news/articles/2011-09-22/argentine-stocks-tenaris-and-sociedad-comercial-del-plata-fall," company, according to a statement posted today on the website of the Buenos Aires stock exchange. Tenaris SA (TS AR) fell 8 percent to 59.8 pesos, its lowest price since September 2009. The world’s largest... ",0.0," Argentine Stocks: IRSA Inversiones & Representaciones, Tenaris ",0.0
2011-09-23 20:52:22,https://www.bloomberg.com/news/articles/2011-09-23/argentine-stocks-banco-macro-and-tenaris-gain-irsa-retreats," current shareholders, according to a statement posted on the website of the Buenos Aires exchange. Tenaris SA (TS AF) increased 0.2 percent to 59.9 pesos. The world’s largest producer of seamless steel... ",0.05," Argentine Stocks: Banco Macro, Tenaris Gain; IRSA, Morixe Fall ",0.0
2011-09-27 07:23:08,https://www.bloomberg.com/news/articles/2011-09-27/tmk-may-spend-3-billion-on-pipe-making-in-u-s-russia-romania," would pit TMK against Vallourec and Luxembourg-based Tenaris SA, according to Olga Danilenko, a Moscow-based analyst at VTB Capital. “Only Tenaris and Vallourec are able to supply pipes for offshore... ",0.25," TMK May Spend $3 Billion on Pipe Production in U.S., Russia ",0.0
2011-09-28 20:35:14,https://www.bloomberg.com/news/articles/2011-09-28/argentine-stocks-fiplasto-grupo-financiero-galicia-and-ypf," drop since 2008 on concern that Europe’s debt crisis will linger and on rising U.S. stockpiles. Tenaris SA (TS AF), the world’s largest producer of seamless steel tubes used in the oil industry, dropped... ",0.1," Argentine Stocks: Grupo Financiero Galicia, Tenaris, YPF Decline ",0.0
2011-10-04 20:36:07,https://www.bloomberg.com/news/articles/2011-10-04/argentine-stocks-banco-hipotecario-and-mirgor-sacifia-retreat," sovereign bonds declined today, which signals lower value for banks’ fixed income holdings. Tenaris SA (TS AF) rose 3.1 percent to 58.5 pesos, the biggest gain in a week. The world’s largest producer... ",0.35, Argentine Stocks: Banco Hipotecario Falls; Tenaris Rises ,0.0
2011-10-05 20:30:02,https://www.bloomberg.com/news/articles/2011-10-05/argentine-stocks-bbva-banco-frances-and-tenaris-advance," sovereign bonds increased today, which signals higher value for banks’ fixed-income assets. Tenaris SA (TS AF) advanced 4.6 percent to 61.2 pesos, its second day of gains and biggest advance in... ",0.2167, Argentine Stocks: BBVA Banco Frances and Tenaris Rise; TGN Falls ,0.0
2011-10-06 21:00:17,https://www.bloomberg.com/news/articles/2011-10-06/argentine-stocks-pampa-patagonia-petrobras-tenaris-and-tgs," Agora CTVM SA, a brokerage unit of lender Banco Bradesco SA, and as crude oil prices climbed. Tenaris SA (TS AF) gained 3 percent to 63.05 pesos, its third day of gains. The world’s largest producer... ",-0.35," Argentine Stocks: Pampa, Patagonia, Petrobras, Tenaris and TGS ",0.0
2011-10-11 20:34:06,https://www.bloomberg.com/news/articles/2011-10-11/argentine-stocks-grupo-financiero-galicia-and-telecom-argentina," Germany and France said they plan to take new measures to contain the European debt crisis. Tenaris SA (TS AF) rose 3.2 percent to 63.35 pesos, its highest price in three weeks. The world’s largest... ",0.2455," Argentine Stocks: Grupo Galicia, Telecom Argentina and Tenaris ",0.0
2011-10-20 21:04:03,https://www.bloomberg.com/news/articles/2011-10-20/argentine-stocks-banco-macro-petroleo-brasileiro-and-tenaris," percent to 4.5 pesos, and Banco Hipotecario SA (BHIP AF) increased 1.6 percent to 1.85 pesos. Tenaris SA (TS AF) fell 1.2 percent to 68.5 pesos, its second day of losses. The world’s largest producer... ",0.0," Argentine Stocks: Grupo Galicia, Petroleo Brasileiro and Tenaris ",0.0
2011-10-25 20:33:35,https://www.bloomberg.com/news/articles/2011-10-25/argentine-stocks-banco-macro-grupo-galicia-and-tenaris," AF), the country’s largest consumer lender, also retreated, down 0.4 percent to 4.58 pesos. Tenaris SA (TS AF) rose 0.5 percent to 74.60 pesos, its third day of gains. The world’s largest producer... ",0.1481," Argentine Stocks: Banco Macro, Grupo Galicia and Tenaris ",0.0
2011-10-27 20:17:39,https://www.bloomberg.com/news/articles/2011-10-27/argentine-stocks-banco-santander-grupo-galicia-tenaris-ypf," largest consumer lender, increased 4.4 percent to 4.77 pesos, leading gains among local banks. Tenaris SA (TS AF) advanced 9.5 percent to 83.25 pesos, its biggest gain since January 2009. The world’s... ",0.2," Argentine Stocks: Banco Santander, Grupo Galicia, Tenaris, YPF ",0.0
2011-11-01 20:35:27,https://www.bloomberg.com/news/articles/2011-11-01/argentine-stocks-banco-hipotecario-petrobras-tenaris-fall," companies’ credit ratings, citing regulations that force them to repatriate all their export revenue. Tenaris SA (TS AF) tumbled 5.5 percent to 76.20 pesos. The world’s largest producer of seamless steel... ",0.1," Argentine Stocks: Banco Hipotecario, Petrobras, Tenaris Fall ",0.0
2011-11-03 21:08:43,https://www.bloomberg.com/news/articles/2011-11-03/argentine-stocks-edenor-pampa-tenaris-and-transener-advance," according to a statement posted yesterday on the website of the Buenos Aires stock exchange. Tenaris SA (TS AF) jumped 12 percent to 83.75 pesos, the biggest increase since November 2008. The world’s... ",0.0," Argentine Stocks: Edenor, Pampa, Tenaris and Transener Advance ",0.0
2011-11-04 16:00:51,https://www.bloomberg.com/news/articles/2011-11-04/argentine-stocks-banco-macro-petroleo-brasileiro-and-tenaris," state-controlled oil company found crude in a well in the Gulf of Mexico, the company said yesterday. Tenaris SA (TS AF) fell 2.1 percent to 82 pesos. The world’s largest producer of seamless steel tubes... ",-0.3," Argentine Stocks: Banco Macro, Petroleo Brasileiro and Tenaris ",0.0
2011-11-07 20:32:18,https://www.bloomberg.com/news/articles/2011-11-07/argentine-stock-movers-aluar-aluminio-mirgor-tenaris," SACIFIA (MIRG AF), the Argentine auto parts manufacturer, increased 4.4 percent to 108 pesos. Tenaris SA (TS AF), the world’s largest producer of seamless steel tubes used in the oil industry, advanced... ",0.25," Argentine Stock Movers: Aluar Aluminio, Mirgor and Tenaris ",0.0
2011-11-09 21:17:44,https://www.bloomberg.com/news/articles/2011-11-09/argentine-stocks-petrobras-tenaris-fall-galicia-ypf-gain," yields to euro-era records bolstered concern that Europe’s sovereign debt crisis is worsening. Tenaris SA (TS AF), the world’s largest producer of seamless steel tubes used in the oil industry, retreated... ",0.1," Argentine Stocks: Petroleo Brasileiro, Tenaris and Siderar ",0.0
2011-11-11 21:08:57,https://www.bloomberg.com/news/articles/2011-11-11/argentina-stocks-banco-macro-pampa-energia-and-tenaris," fiscal year to Sept. 30, according to a statement on the website of the Buenos Aires exchange. Tenaris SA (TS AF) gained 3.1 percent to 85.6 pesos, the biggest gain in a week. The world’s largest... ",0.0," Argentina Stocks: Banco Macro, Soc. Comercial and Tenaris ",0.0
2011-11-15 20:49:05,https://www.bloomberg.com/news/articles/2011-11-15/argentine-stocks-banco-hipotecario-pampa-fall-cresud-gains, increase in quarterly profit and that it would pay 117 million pesos ($27.4 million) in dividends. Tenaris SA (TS AF) advanced 0.7 percent to 83.8 pesos. The world’s largest producer of seamless steel... ,0.25," Argentine Stocks: Banco Macro, Cresud and Tenaris Advance ",0.0
2011-11-23 20:46:33,https://www.bloomberg.com/news/articles/2011-11-23/argentine-stocks-frances-galicia-macro-petrobras-and-tenaris," that the European debt crisis is worsening after Germany failed to sell all of a 10-year bond. Tenaris SA (TS AF), the world’s largest producer of seamless steel tubes used in the oil industry, retreated... ",-0.1333," Argentine Stocks: Frances, Galicia, Macro, Petrobras and Tenaris ",0.0
2011-11-25 20:43:37,https://www.bloomberg.com/news/articles/2011-11-25/argentine-stock-movers-edenor-transener-and-ypf-advance, Energia Electrica en Alta Tension Transener SA (TRAN AF) advanced 8.6 percent to 1.26 pesos. Tenaris SA (TS AF) fell 2.5 percent to 74.6 pesos. The world’s largest producer of seamless steel tubes... ,0.25, Argentine Stock Movers: Edenor and Transener Gain; Tenaris Falls ,0.0
2011-11-28 03:59:57,https://www.bloomberg.com/news/articles/2011-11-28/ternium-tenaris-buy-27-7-voting-stake-in-usiminas-for-2-66-billion," Ternium SA and Tenaris SA agreed to pay 5.03 billion reais ($2.7 billion) for a 27.7 percent voting stake in Usinas Siderurgicas de Minas Gerais SA, joining Nippon Steel Corp. in the group that... ",0.0," Ternium, Tenaris Buy $2.7 Billion Stake in Usiminas ",0.0
2011-11-28 12:11:47,https://www.bloomberg.com/news/articles/2011-11-28/bovespa-futures-rise-as-optimism-on-europe-debt-solution-lifts-commodities, metals prices higher. Usinas Siderurgicas de Minas Gerais SA may be active after Ternium SA and Tenaris SA agreed to pay 5.03 billion reais ($2.7 billion) for a 27.7 percent voting stake in Brazil’s... ,0.0583, Bovespa Futures Rise as Europe Debt Optimism Lifts Commodities ,0.0
2011-11-28 22:28:40,https://www.bloomberg.com/news/articles/2011-11-28/emerging-market-stocks-up-on-europe-hopes," SteelmakersUsinas Siderurgicas de Minas Gerais SA rose as much as 7.2 percent, after Ternium SA and Tenaris SA agreed to pay 5.03 billion reais ($2.7 billion) for a voting stake in the steelmaker. Iron-ore... ",0.4, Emerging-Market Stocks Rise Most in Month on Europe Optimism ,0.5
2011-11-29 20:52:43,https://www.bloomberg.com/news/articles/2011-11-29/usiminas-falls-as-techint-deal-won-t-be-extended-to-all-holders," July 2009. The benchmark Bovespa index dropped 1.3 percent. Techint, through its Ternium SA and Tenaris SA units, agreed to buy 139.7 million voting shares in Usiminas at 36 reais each from Camargo... ",0.0, Usiminas Declines as Techint Deal Won’t Benefit All Holders ,0.0
2011-11-29 20:59:43,https://www.bloomberg.com/news/articles/2011-11-29/argentine-stocks-grupo-financiero-galicia-falls-tenaris-jumps," analyst at Buenos Aires-based brokerage firm Bull Market Brokers, said in a telephone interview. Tenaris SA (TS AF), the world’s largest producer of seamless steel tubes used in the oil industry, surged... ",-0.05," Argentine Stocks: Galicia and Macro Fall; Molinos, Tenaris Jump ",0.0
2011-12-01 15:40:49,https://www.bloomberg.com/news/articles/2011-12-01/usiminas-gains-on-bets-techint-deal-will-benefit-all-holders-1-," didn’t immediately comment when contacted by Bloomberg News. Techint, through its Ternium SA and Tenaris SA units, agreed to buy 139.7 million voting shares in Usiminas at 36 reais each from Camargo... ",0.0, Usiminas Gains on Bets Techint Deal to Be Offered to All Holders ,0.0
2011-12-05 00:00:00,https://www.bloomberg.com/news/articles/2011-12-05/ternium-shareholders-seen-losing-two-decades-in-brazilian-steel-real-m-a," Owning steel in Brazil has never been so expensive. The Techint Group, through its Ternium SA and Tenaris SA units, last week agreed to pay 5.03 billion reais ($2.7 billion) for a 27.7 percent voting... ",-0.25, Ternium Shareholders Lose Two Decades in Brazil Steel: Real M&A ,0.2
2011-12-07 22:05:27,https://www.bloomberg.com/news/articles/2011-12-07/argentine-stock-movers-banco-macro-sa-and-tenaris-sa-retreat," rescue funds and expressed pessimism over the outcome of a European Union summit this week. Tenaris SA (TS AF) dropped 3.5 percent to 87 pesos, the steepest decline in three weeks. The world’s... ",0.0, Argentine Stock Movers: Banco Macro SA and Tenaris SA Retreat ,0.0
2011-12-15 21:06:51,https://www.bloomberg.com/news/articles/2011-12-15/argentine-stock-movers-grupo-financiero-galicia-and-tenaris," strengthening. Tenaris SA (TS AF), the world’s largest producer of seamless steel tubes used in the oil industry, advanced 0.8 percent to 80.5 pesos. The Techint Group, Tenaris’s controller, will... ",0.25," Argentine Stocks: Grupo Financiero Galicia, Tenaris and YPF ",0.0
2011-12-16 17:22:35,https://www.bloomberg.com/news/articles/2011-12-16/argentine-stocks-petrobras-argentina-siderar-and-tenaris," that the European Union will meet a Dec. 19 deadline for funding a crisis-fighting package. Tenaris SA (TS AF) increased 2 percent to 82.1 pesos, its second day of gains. The world’s largest producer... ",0.0," Argentine Stocks: Petrobras Argentina, Siderar and Tenaris ",0.0
2011-12-19 15:53:27,https://www.bloomberg.com/news/articles/2011-12-19/argentine-stocks-aluar-aluminio-siderar-and-tenaris-advance," Siderar SAIC (ERAR AF), the country’s largest steel producer, advanced 0.4 percent to 22.40 pesos. Tenaris SA (TS AF) climbed 2 percent to 84 pesos, its third day of gains. The world’s largest producer... ",0.2," Argentine Stocks: Aluar Aluminio, Siderar and Tenaris Advance ",0.0
2011-12-20 20:34:44,https://www.bloomberg.com/news/articles/2011-12-20/argentine-stocks-grupo-clarin-petroleo-brasileiro-tenaris," week and speculation that further sanctions against Iran will curb supply from the country. Tenaris SA (TS AF), the world’s largest producer of seamless steel tubes used in the oil industry, jumped... ",0.05," Argentine Stocks: Grupo Clarin, Petrobras, Repsol YPF, Tenaris ",0.0
2011-12-28 20:36:58,https://www.bloomberg.com/news/articles/2011-12-28/argentine-stocks-comercial-del-plata-tenaris-and-petrobras," restructuring, according to a statement posted on the website of the Buenos Aires exchange. Tenaris SA (TS AF) fell 1.5 percent to 86.35 pesos. The world’s largest producer of seamless steel tubes... ",0.1," Argentine Stocks: Comercial del Plata, Tenaris and Petrobras ",0.0
2012-01-03 20:45:01,https://www.bloomberg.com/news/articles/2012-01-03/argentine-stocks-aluar-petroleo-brasileiro-and-tenaris-gain," viable, according to a statement sent yesterday to the country’s National Petroleum Agency. Tenaris SA (TS AF) increased 8.1 percent to 93.7 pesos for the biggest gain in five weeks. The world’s... ",0.0," Argentine Stocks: Grupo Galicia, Petrobras and Tenaris Gain ",0.0
2012-01-05 20:29:39,https://www.bloomberg.com/news/articles/2012-01-05/argentine-stocks-grupo-financiero-galicia-ledesma-and-tenaris,  after its weighting in the Merval benchmark index increased to 22 percent from 13 percent. Tenaris SA (TS AF) fell 2.4 percent to 91.75 pesos. The world’s largest producer of seamless steel tubes... ,0.1," Argentine Stocks: Grupo Financiero Galicia, Ledesma and Tenaris ",0.0
2012-01-10 02:34:59,https://www.bloomberg.com/news/articles/2012-01-08/venezuela-won-t-accept-icsid-verdict-on-exxon-chavez-says," Chavez’s government in 2010. Other companies with claims against Venezuela at the ICSID include Tenaris SA, the world’s biggest maker of seamless steel tubes, and The Williams Companies, Inc., a natural... ",0.025, Chavez Says Venezuela Won’t Accept World Bank Arbitration ,0.0
2012-01-13 20:42:21,https://www.bloomberg.com/news/articles/2012-01-13/argentine-stocks-banco-hipotecario-bbva-banco-frances-tenaris, 9 percent to 1.70 pesos. BBVA Banco Frances SA (FRAN AF) retreated 4 percent to 9.41 pesos. Tenaris SA (TS AF) fell 3.5 percent to 91.40 pesos. The world’s largest producer of seamless steel tubes... ,0.1," Argentine Stocks: Banco Hipotecario, BBVA Banco Frances, Tenaris ",0.0
2012-01-17 16:19:03,https://www.bloomberg.com/news/articles/2012-01-17/venezuela-needs-as-many-as-15-years-to-leave-arbitration-court," in 2010. Other companies with claims against the South American nation at the court include Tenaris SA, the world’s biggest maker of seamless steel tubes, and The Williams Companies Inc., a natural... ",0.0188, Venezuela Needs as Many as 15 Years to Leave Arbitration Court ,0.5
2012-01-18 11:30:51,https://www.bloomberg.com/news/articles/2012-01-18/tenaris-raised-to-buy-at-santander-on-oil-demand-for-pipes," Tenaris SA was raised to “buy” from “hold” at Banco Santander SA, which said high oil prices and growing demand for seamless pipes should have a positive effect on operating performance in 2012... ",0.1624," Tenaris Raised to ‘Buy’ at Santander on Oil, Demand for Pipes ",0.0
2012-01-18 20:34:50,https://www.bloomberg.com/news/articles/2012-01-18/argentine-stocks-grupo-financiero-galicia-tenaris-and-ypf," SA (BMA AF), Argentina’s largest lender by market share, gained 4.5 percent to 11.60 pesos. Tenaris SA (TS AF) rose for a third day, increasing 2.2 percent to 93.80 pesos. The world’s largest producer... ",0.3," Argentine Stocks: Grupo Financiero Galicia, Tenaris and YPF ",0.0
